threshold,window_start,gateway_windows,batch_latency_ms,latency_ms_per_gateway_window
0.1,2020-07-22 07:05:00+00:00,3,5.3331,1.7777
0.1,2020-07-22 07:10:00+00:00,3,3.8876,1.2958666666666667
0.1,2020-07-22 07:15:00+00:00,3,4.021,1.3403333333333334
0.1,2020-07-22 07:20:00+00:00,3,3.5859,1.1953
0.1,2020-07-22 07:25:00+00:00,3,5.7619,1.9206333333333332
0.1,2020-07-22 07:30:00+00:00,3,3.4404,1.1468
0.1,2020-07-22 07:35:00+00:00,3,3.4371,1.1457
0.1,2020-07-22 07:40:00+00:00,3,3.2483,1.0827666666666667
0.1,2020-07-22 07:45:00+00:00,3,7.8939,2.6313
0.1,2020-07-22 07:50:00+00:00,3,4.6486,1.5495333333333334
0.1,2020-07-22 07:55:00+00:00,3,3.2781,1.0927
0.1,2020-07-22 08:00:00+00:00,3,6.6236,2.2078666666666664
0.1,2020-07-22 08:05:00+00:00,3,6.7684,2.256133333333333
0.1,2020-07-22 08:10:00+00:00,3,6.9314,2.3104666666666667
0.1,2020-07-22 08:15:00+00:00,2,3.7692,1.8846
0.1,2020-07-22 08:20:00+00:00,2,3.3726,1.6863
0.1,2020-07-22 08:25:00+00:00,3,3.1674,1.0558
0.1,2020-07-22 08:30:00+00:00,3,3.2735,1.0911666666666666
0.1,2020-07-22 08:35:00+00:00,3,5.0931,1.6977
0.1,2020-07-22 08:40:00+00:00,3,3.3185,1.1061666666666665
0.1,2020-07-22 08:45:00+00:00,3,3.272,1.0906666666666667
0.1,2020-07-22 08:50:00+00:00,3,3.4069,1.1356333333333333
0.1,2020-07-22 08:55:00+00:00,3,4.8825,1.6275000000000002
0.1,2020-07-22 09:00:00+00:00,3,3.727,1.2423333333333333
0.1,2020-07-22 09:05:00+00:00,3,3.3025,1.1008333333333333
0.1,2020-07-22 09:10:00+00:00,3,3.3622,1.1207333333333334
0.1,2020-07-22 09:15:00+00:00,3,4.5783,1.5260999999999998
0.1,2020-07-22 09:20:00+00:00,3,3.79,1.2633333333333334
0.1,2020-07-22 09:25:00+00:00,3,3.4658,1.1552666666666667
0.1,2020-07-22 09:30:00+00:00,3,3.5529,1.1843000000000001
0.1,2020-07-22 09:35:00+00:00,3,5.7724,1.9241333333333335
0.1,2020-07-22 09:40:00+00:00,3,7.0733,2.3577666666666666
0.1,2020-07-22 09:45:00+00:00,3,4.1403,1.3800999999999999
0.1,2020-07-22 09:50:00+00:00,3,5.6643,1.8881
0.1,2020-07-22 09:55:00+00:00,3,7.6952,2.5650666666666666
0.1,2020-07-22 10:00:00+00:00,3,3.6233,1.2077666666666667
0.1,2020-07-22 10:05:00+00:00,3,4.9417,1.6472333333333333
0.1,2020-07-22 10:10:00+00:00,3,3.8003,1.2667666666666666
0.1,2020-07-22 10:15:00+00:00,3,3.6317,1.2105666666666666
0.1,2020-07-22 10:20:00+00:00,3,3.6952,1.2317333333333333
0.1,2020-07-22 10:25:00+00:00,3,6.4638,2.1546
0.1,2020-07-22 10:30:00+00:00,3,3.9746,1.3248666666666666
0.1,2020-07-22 10:35:00+00:00,3,3.4172,1.1390666666666667
0.1,2020-07-22 10:40:00+00:00,3,3.2648,1.0882666666666667
0.1,2020-07-22 10:45:00+00:00,3,5.0952,1.6984000000000001
0.1,2020-07-22 10:50:00+00:00,3,4.9674,1.6558
0.1,2020-07-22 10:55:00+00:00,3,6.679,2.2263333333333333
0.1,2020-07-22 11:00:00+00:00,3,6.1331,2.0443666666666664
0.1,2020-07-22 11:05:00+00:00,3,3.6446,1.2148666666666668
0.1,2020-07-22 11:10:00+00:00,3,3.2263,1.0754333333333335
0.1,2020-07-22 11:15:00+00:00,3,3.1099,1.0366333333333333
0.1,2020-07-22 11:20:00+00:00,3,6.5058,2.1686
0.1,2020-07-22 11:25:00+00:00,3,3.5802,1.1934
0.1,2020-07-22 11:30:00+00:00,3,3.4312,1.1437333333333333
0.1,2020-07-22 11:35:00+00:00,3,3.2935,1.0978333333333332
0.1,2020-07-22 11:40:00+00:00,3,6.4293,2.1431
0.1,2020-07-22 11:45:00+00:00,3,7.1216,2.373866666666667
0.1,2020-07-22 11:50:00+00:00,3,6.7082,2.2360666666666664
0.1,2020-07-22 11:55:00+00:00,3,3.8191,1.2730333333333335
0.1,2020-07-22 12:00:00+00:00,3,6.7588,2.2529333333333335
0.1,2020-07-22 12:05:00+00:00,3,7.8269,2.608966666666667
0.1,2020-07-22 12:10:00+00:00,3,4.267,1.4223333333333334
0.1,2020-07-22 12:15:00+00:00,3,6.5475,2.1825
0.1,2020-07-22 12:20:00+00:00,3,5.4711,1.8236999999999999
0.1,2020-07-22 12:25:00+00:00,3,3.4615,1.1538333333333333
0.1,2020-07-22 12:30:00+00:00,3,3.2534,1.0844666666666667
0.1,2020-07-22 12:35:00+00:00,3,3.1999,1.0666333333333333
0.1,2020-07-22 12:40:00+00:00,3,7.9954,2.6651333333333334
0.1,2020-07-22 12:45:00+00:00,3,5.3631,1.7877
0.1,2020-07-22 12:50:00+00:00,3,3.3975,1.1325
0.1,2020-07-22 12:55:00+00:00,3,7.7092,2.569733333333333
0.1,2020-07-22 13:00:00+00:00,3,6.0311,2.0103666666666666
0.1,2020-07-22 13:05:00+00:00,3,5.6916,1.8972
0.1,2020-07-22 13:10:00+00:00,3,3.9245,1.3081666666666667
0.1,2020-07-22 13:15:00+00:00,3,3.7416,1.2472
0.1,2020-07-22 13:20:00+00:00,3,5.0453,1.6817666666666666
0.1,2020-07-22 13:25:00+00:00,3,5.575,1.8583333333333334
0.1,2020-07-22 13:30:00+00:00,3,3.5391,1.1797
0.1,2020-07-22 13:35:00+00:00,3,3.6466,1.2155333333333334
0.1,2020-07-22 13:40:00+00:00,3,3.3467,1.1155666666666666
0.1,2020-07-22 13:45:00+00:00,3,6.2702,2.0900666666666665
0.1,2020-07-22 13:50:00+00:00,3,3.8362,1.2787333333333333
0.1,2020-07-22 13:55:00+00:00,3,3.3965,1.1321666666666668
0.1,2020-07-22 14:00:00+00:00,3,3.5969,1.1989666666666667
0.1,2020-07-22 14:05:00+00:00,3,4.9152,1.6383999999999999
0.1,2020-07-22 14:10:00+00:00,3,3.4381,1.1460333333333332
0.1,2020-07-22 14:15:00+00:00,3,3.7857,1.2619
0.1,2020-07-22 14:20:00+00:00,3,3.6794,1.2264666666666666
0.1,2020-07-22 14:25:00+00:00,3,5.3033,1.7677666666666667
0.1,2020-07-22 14:30:00+00:00,3,3.4977,1.1659
0.1,2020-07-22 14:35:00+00:00,3,3.5304,1.1768
0.1,2020-07-22 14:40:00+00:00,3,3.7046,1.2348666666666668
0.1,2020-07-22 14:45:00+00:00,3,5.5004,1.8334666666666666
0.1,2020-07-22 14:50:00+00:00,3,3.7507,1.2502333333333333
0.1,2020-07-22 14:55:00+00:00,3,3.3222,1.1074
0.1,2020-07-22 15:00:00+00:00,3,3.6509,1.2169666666666668
0.1,2020-07-22 15:05:00+00:00,3,5.1792,1.7264
0.1,2020-07-22 15:10:00+00:00,3,3.5961,1.1986999999999999
0.1,2020-07-22 15:15:00+00:00,3,3.2386,1.0795333333333332
0.1,2020-07-22 15:20:00+00:00,3,3.8207,1.2735666666666667
0.1,2020-07-22 15:25:00+00:00,3,4.8333,1.6111000000000002
0.1,2020-07-22 15:30:00+00:00,3,3.6478,1.2159333333333333
0.1,2020-07-22 15:35:00+00:00,3,3.2846,1.0948666666666667
0.1,2020-07-22 15:40:00+00:00,3,3.3294,1.1098000000000001
0.1,2020-07-22 15:45:00+00:00,3,4.1449,1.3816333333333333
0.1,2020-07-22 15:50:00+00:00,3,7.3029,2.4343
0.1,2020-07-22 15:55:00+00:00,3,4.1699,1.3899666666666668
0.1,2020-07-22 16:00:00+00:00,3,3.3544,1.1181333333333334
0.1,2020-07-22 16:05:00+00:00,3,8.494,2.8313333333333333
0.1,2020-07-22 16:10:00+00:00,3,3.8865,1.2954999999999999
0.1,2020-07-22 16:15:00+00:00,3,7.5736,2.5245333333333333
0.1,2020-07-22 16:20:00+00:00,3,4.6561,1.5520333333333334
0.1,2020-07-22 16:25:00+00:00,3,3.5399,1.1799666666666666
0.1,2020-07-22 16:30:00+00:00,3,3.1916,1.0638666666666667
0.1,2020-07-22 16:35:00+00:00,3,5.4518,1.8172666666666668
0.1,2020-07-22 16:40:00+00:00,3,3.8647,1.2882333333333333
0.1,2020-07-22 16:45:00+00:00,3,3.784,1.2613333333333332
0.1,2020-07-22 16:50:00+00:00,3,3.5743,1.1914333333333333
0.1,2020-07-22 16:55:00+00:00,3,5.9122,1.9707333333333334
0.1,2020-07-22 17:00:00+00:00,3,3.479,1.1596666666666666
0.1,2020-07-22 17:05:00+00:00,3,3.4466,1.1488666666666667
0.1,2020-07-22 17:10:00+00:00,3,3.1783,1.0594333333333334
0.1,2020-07-22 17:15:00+00:00,3,5.484,1.828
0.1,2020-07-22 17:20:00+00:00,3,3.4926,1.1642
0.1,2020-07-22 17:25:00+00:00,3,3.3258,1.1086
0.1,2020-07-22 17:30:00+00:00,3,3.2119,1.0706333333333333
0.1,2020-07-22 17:35:00+00:00,3,5.4152,1.8050666666666666
0.1,2020-07-22 17:40:00+00:00,3,5.7353,1.9117666666666666
0.1,2020-07-22 17:45:00+00:00,3,4.8528,1.6176000000000001
0.1,2020-07-22 17:50:00+00:00,3,4.7943,1.5980999999999999
0.1,2020-07-22 17:55:00+00:00,3,4.0235,1.3411666666666668
0.1,2020-07-22 18:00:00+00:00,3,3.3339,1.1113
0.1,2020-07-22 18:05:00+00:00,3,3.2485,1.0828333333333333
0.1,2020-07-22 18:10:00+00:00,3,3.2901,1.0967
0.1,2020-07-22 18:15:00+00:00,3,7.3202,2.4400666666666666
0.1,2020-07-22 18:20:00+00:00,3,7.0413,2.3470999999999997
0.1,2020-07-22 18:25:00+00:00,3,6.2649,2.0883
0.1,2020-07-22 18:30:00+00:00,3,4.4389,1.4796333333333334
0.1,2020-07-22 18:35:00+00:00,3,6.5113,2.1704333333333334
0.1,2020-07-22 18:40:00+00:00,3,5.3429,1.7809666666666668
0.1,2020-07-22 18:45:00+00:00,3,3.9115,1.3038333333333334
0.1,2020-07-22 18:50:00+00:00,3,6.3998,2.1332666666666666
0.1,2020-07-22 18:55:00+00:00,3,5.4444,1.8148
0.1,2020-07-22 19:00:00+00:00,3,3.4627,1.1542333333333332
0.1,2020-07-22 19:05:00+00:00,3,3.3906,1.1302
0.1,2020-07-22 19:10:00+00:00,3,3.6036,1.2012
0.1,2020-07-22 19:15:00+00:00,3,5.1738,1.7246
0.1,2020-07-22 19:20:00+00:00,3,3.6652,1.2217333333333333
0.1,2020-07-22 19:25:00+00:00,3,3.7892,1.2630666666666668
0.1,2020-07-22 19:30:00+00:00,3,4.1674,1.3891333333333333
0.1,2020-07-22 19:35:00+00:00,3,5.3494,1.7831333333333335
0.1,2020-07-22 19:40:00+00:00,3,3.6341,1.2113666666666667
0.1,2020-07-22 19:45:00+00:00,3,3.5557,1.1852333333333334
0.1,2020-07-22 19:50:00+00:00,3,4.1072,1.3690666666666667
0.1,2020-07-22 19:55:00+00:00,3,5.8587,1.9528999999999999
0.1,2020-07-22 20:00:00+00:00,3,3.6313,1.2104333333333333
0.1,2020-07-22 20:05:00+00:00,3,4.3091,1.4363666666666666
0.1,2020-07-22 20:10:00+00:00,3,3.3736,1.1245333333333334
0.1,2020-07-22 20:15:00+00:00,3,8.0994,2.6997999999999998
0.1,2020-07-22 20:20:00+00:00,3,4.0232,1.3410666666666666
0.1,2020-07-22 20:25:00+00:00,3,6.1963,2.0654333333333335
0.1,2020-07-22 20:30:00+00:00,3,6.3231,2.1077
0.1,2020-07-22 20:35:00+00:00,3,4.88,1.6266666666666667
0.1,2020-07-22 20:40:00+00:00,3,5.4569,1.8189666666666666
0.1,2020-07-22 20:45:00+00:00,3,3.7257,1.2419
0.1,2020-07-22 20:50:00+00:00,3,3.3594,1.1198
0.1,2020-07-22 20:55:00+00:00,3,3.2807,1.0935666666666666
0.1,2020-07-22 21:00:00+00:00,3,3.2767,1.0922333333333334
0.1,2020-07-22 21:05:00+00:00,3,5.1159,1.7053
0.1,2020-07-22 21:10:00+00:00,3,3.7192,1.2397333333333334
0.1,2020-07-22 21:15:00+00:00,3,3.2778,1.0926
0.1,2020-07-22 21:20:00+00:00,3,4.1463,1.3821
0.1,2020-07-22 21:25:00+00:00,3,5.3429,1.7809666666666668
0.1,2020-07-22 21:30:00+00:00,3,3.3819,1.1273
0.1,2020-07-22 21:35:00+00:00,3,3.2288,1.0762666666666667
0.1,2020-07-22 21:40:00+00:00,3,3.1332,1.0444
0.1,2020-07-22 21:45:00+00:00,3,5.4976,1.8325333333333333
0.1,2020-07-22 21:50:00+00:00,3,3.7774,1.2591333333333334
0.1,2020-07-22 21:55:00+00:00,3,3.5189,1.1729666666666667
0.1,2020-07-22 22:00:00+00:00,3,3.2113,1.0704333333333333
0.1,2020-07-22 22:05:00+00:00,3,5.433,1.811
0.1,2020-07-22 22:10:00+00:00,3,3.7249,1.2416333333333334
0.1,2020-07-22 22:15:00+00:00,3,4.0513,1.3504333333333334
0.1,2020-07-22 22:20:00+00:00,3,3.4057,1.1352333333333333
0.1,2020-07-22 22:25:00+00:00,3,4.7666,1.5888666666666669
0.1,2020-07-22 22:30:00+00:00,3,3.5354,1.1784666666666668
0.1,2020-07-22 22:35:00+00:00,3,3.2257,1.0752333333333333
0.1,2020-07-22 22:40:00+00:00,3,3.4211,1.1403666666666668
0.1,2020-07-22 22:45:00+00:00,3,4.7422,1.5807333333333335
0.1,2020-07-22 22:50:00+00:00,3,4.1408,1.3802666666666665
0.1,2020-07-22 22:55:00+00:00,3,3.6769,1.2256333333333334
0.1,2020-07-22 23:00:00+00:00,3,3.8034,1.2678
0.1,2020-07-22 23:05:00+00:00,3,4.6794,1.5598
0.1,2020-07-22 23:10:00+00:00,3,3.802,1.2673333333333334
0.1,2020-07-22 23:15:00+00:00,3,5.0026,1.6675333333333333
0.1,2020-07-22 23:20:00+00:00,3,5.121,1.707
0.1,2020-07-22 23:25:00+00:00,3,10.5687,3.5229
0.1,2020-07-22 23:30:00+00:00,3,6.9184,2.3061333333333334
0.1,2020-07-22 23:35:00+00:00,3,6.2229,2.0743
0.1,2020-07-22 23:40:00+00:00,3,6.8782,2.292733333333333
0.1,2020-07-22 23:45:00+00:00,3,8.0324,2.677466666666667
0.1,2020-07-22 23:50:00+00:00,3,7.1859,2.3953
0.1,2020-07-22 23:55:00+00:00,3,8.5647,2.8549
0.1,2020-07-23 00:00:00+00:00,3,7.0224,2.3408
0.1,2020-07-23 00:05:00+00:00,3,7.086,2.362
0.1,2020-07-23 00:10:00+00:00,3,7.0336,2.344533333333333
0.1,2020-07-23 00:15:00+00:00,3,6.2603,2.0867666666666667
0.1,2020-07-23 00:20:00+00:00,3,7.6852,2.561733333333333
0.1,2020-07-23 00:25:00+00:00,3,6.9512,2.317066666666667
0.1,2020-07-23 00:30:00+00:00,3,8.6895,2.8965
0.1,2020-07-23 00:35:00+00:00,3,6.6252,2.2084
0.1,2020-07-23 00:40:00+00:00,3,7.0988,2.3662666666666667
0.1,2020-07-23 00:45:00+00:00,3,3.5783,1.1927666666666668
0.1,2020-07-23 00:50:00+00:00,3,3.3071,1.1023666666666667
0.1,2020-07-23 00:55:00+00:00,3,3.5033,1.1677666666666666
0.1,2020-07-23 01:00:00+00:00,3,4.7637,1.5879
0.1,2020-07-23 01:05:00+00:00,3,4.3545,1.4515
0.1,2020-07-23 01:10:00+00:00,3,3.5136,1.1712
0.1,2020-07-23 01:15:00+00:00,3,3.4819,1.1606333333333334
0.1,2020-07-23 01:20:00+00:00,3,4.599,1.5330000000000001
0.1,2020-07-23 01:25:00+00:00,3,3.6294,1.2098
0.1,2020-07-23 01:30:00+00:00,3,4.706,1.5686666666666669
0.1,2020-07-23 01:35:00+00:00,3,3.7699,1.2566333333333333
0.1,2020-07-23 01:40:00+00:00,3,5.1238,1.7079333333333333
0.1,2020-07-23 01:45:00+00:00,3,3.6963,1.2321
0.1,2020-07-23 01:50:00+00:00,3,3.8179,1.2726333333333333
0.1,2020-07-23 01:55:00+00:00,3,3.633,1.211
0.1,2020-07-23 02:00:00+00:00,3,6.5828,2.1942666666666666
0.1,2020-07-23 02:05:00+00:00,3,4.4048,1.4682666666666666
0.1,2020-07-23 02:10:00+00:00,3,4.4397,1.4799
0.1,2020-07-23 02:15:00+00:00,3,4.1916,1.3972
0.1,2020-07-23 02:20:00+00:00,3,5.903,1.9676666666666665
0.1,2020-07-23 02:25:00+00:00,3,5.2382,1.7460666666666667
0.1,2020-07-23 02:30:00+00:00,3,8.0479,2.6826333333333334
0.1,2020-07-23 02:35:00+00:00,3,3.8563,1.2854333333333334
0.1,2020-07-23 02:40:00+00:00,3,7.4321,2.4773666666666667
0.1,2020-07-23 02:45:00+00:00,3,7.8839,2.6279666666666666
0.1,2020-07-23 02:50:00+00:00,3,7.1251,2.375033333333333
0.1,2020-07-23 02:55:00+00:00,3,8.4796,2.8265333333333333
0.1,2020-07-23 03:00:00+00:00,3,7.9558,2.6519333333333335
0.1,2020-07-23 03:05:00+00:00,3,10.0361,3.3453666666666666
0.1,2020-07-23 03:10:00+00:00,3,7.6805,2.560166666666667
0.1,2020-07-23 03:15:00+00:00,3,7.7022,2.5674
0.1,2020-07-23 03:20:00+00:00,3,6.3583,2.1194333333333333
0.1,2020-07-23 03:25:00+00:00,3,8.8318,2.9439333333333333
0.1,2020-07-23 03:30:00+00:00,3,5.6302,1.8767333333333334
0.1,2020-07-23 03:35:00+00:00,3,3.6215,1.2071666666666667
0.1,2020-07-23 03:40:00+00:00,3,5.0752,1.6917333333333333
0.1,2020-07-23 03:45:00+00:00,3,4.6166,1.5388666666666666
0.1,2020-07-23 03:50:00+00:00,3,4.5899,1.5299666666666667
0.1,2020-07-23 03:55:00+00:00,3,9.6115,3.2038333333333333
0.1,2020-07-23 04:00:00+00:00,3,5.9248,1.9749333333333334
0.1,2020-07-23 04:05:00+00:00,3,4.922,1.6406666666666665
0.1,2020-07-23 04:10:00+00:00,3,4.8764,1.6254666666666668
0.1,2020-07-23 04:15:00+00:00,3,3.3892,1.1297333333333335
0.1,2020-07-23 04:20:00+00:00,3,3.3082,1.1027333333333333
0.1,2020-07-23 04:25:00+00:00,3,6.5698,2.1899333333333333
0.1,2020-07-23 04:30:00+00:00,3,6.8742,2.2914
0.1,2020-07-23 04:35:00+00:00,3,6.6104,2.203466666666667
0.1,2020-07-23 04:40:00+00:00,3,7.863,2.621
0.1,2020-07-23 04:45:00+00:00,3,8.7423,2.9141
0.1,2020-07-23 04:50:00+00:00,3,7.9295,2.6431666666666667
0.1,2020-07-23 04:55:00+00:00,3,6.5303,2.176766666666667
0.1,2020-07-23 05:00:00+00:00,3,7.557,2.519
0.1,2020-07-23 05:05:00+00:00,3,7.4403,2.4800999999999997
0.1,2020-07-23 05:10:00+00:00,3,6.1282,2.042733333333333
0.1,2020-07-23 05:15:00+00:00,3,3.917,1.3056666666666665
0.1,2020-07-23 05:20:00+00:00,3,3.557,1.1856666666666666
0.1,2020-07-23 05:25:00+00:00,3,4.0215,1.3404999999999998
0.1,2020-07-23 05:30:00+00:00,3,7.8879,2.6293
0.1,2020-07-23 05:35:00+00:00,3,7.7177,2.5725666666666664
0.1,2020-07-23 05:40:00+00:00,3,8.2041,2.7347
0.1,2020-07-23 05:45:00+00:00,3,6.2463,2.0821
0.1,2020-07-23 05:50:00+00:00,3,4.5166,1.5055333333333334
0.1,2020-07-23 05:55:00+00:00,3,5.109,1.703
0.1,2020-07-23 06:00:00+00:00,3,3.3604,1.1201333333333332
0.1,2020-07-23 06:05:00+00:00,3,3.2533,1.0844333333333334
0.1,2020-07-23 06:10:00+00:00,3,5.0497,1.6832333333333331
0.1,2020-07-23 06:15:00+00:00,3,7.7496,2.5832
0.1,2020-07-23 06:20:00+00:00,3,6.9935,2.331166666666667
0.1,2020-07-23 06:25:00+00:00,3,7.6476,2.5492
0.1,2020-07-23 06:30:00+00:00,3,3.4837,1.1612333333333333
0.1,2020-07-23 06:35:00+00:00,3,3.3784,1.1261333333333334
0.1,2020-07-23 06:40:00+00:00,3,6.8108,2.2702666666666667
0.1,2020-07-23 06:45:00+00:00,3,4.263,1.421
0.1,2020-07-23 06:50:00+00:00,3,4.3551,1.4517
0.1,2020-07-23 06:55:00+00:00,3,6.7098,2.2366
0.1,2020-07-23 07:00:00+00:00,3,4.4915,1.4971666666666668
0.1,2020-07-23 07:05:00+00:00,3,3.7898,1.2632666666666668
0.1,2020-07-23 07:10:00+00:00,3,4.3452,1.4484000000000001
0.1,2020-07-23 07:15:00+00:00,3,5.544,1.8479999999999999
0.1,2020-07-23 07:20:00+00:00,3,3.4217,1.1405666666666667
0.1,2020-07-23 07:25:00+00:00,3,3.2148,1.0715999999999999
0.1,2020-07-23 07:30:00+00:00,3,3.6935,1.2311666666666665
0.1,2020-07-23 07:35:00+00:00,3,5.189,1.7296666666666667
0.1,2020-07-23 07:40:00+00:00,3,6.2336,2.0778666666666665
0.1,2020-07-23 07:45:00+00:00,3,3.57,1.19
0.1,2020-07-23 07:50:00+00:00,3,8.354,2.7846666666666664
0.1,2020-07-23 07:55:00+00:00,3,6.9234,2.3078
0.1,2020-07-23 08:00:00+00:00,3,8.6562,2.8854
0.1,2020-07-23 08:05:00+00:00,3,6.8644,2.288133333333333
0.1,2020-07-23 08:10:00+00:00,3,8.5016,2.8338666666666668
0.1,2020-07-23 08:15:00+00:00,3,7.1983,2.399433333333333
0.1,2020-07-23 08:20:00+00:00,3,7.8828,2.6275999999999997
0.1,2020-07-23 08:25:00+00:00,3,7.8638,2.6212666666666666
0.1,2020-07-23 08:30:00+00:00,3,4.7593,1.5864333333333331
0.1,2020-07-23 08:35:00+00:00,3,7.2375,2.4125
0.1,2020-07-23 08:40:00+00:00,3,3.5216,1.1738666666666666
0.1,2020-07-23 08:45:00+00:00,3,3.2532,1.0844
0.1,2020-07-23 08:50:00+00:00,3,7.5056,2.501866666666667
0.1,2020-07-23 08:55:00+00:00,3,7.1829,2.3943
0.1,2020-07-23 09:00:00+00:00,3,5.5197,1.8399
0.1,2020-07-23 09:05:00+00:00,3,3.6921,1.2307
0.1,2020-07-23 09:10:00+00:00,3,3.3282,1.1094
0.1,2020-07-23 09:15:00+00:00,3,3.257,1.0856666666666668
0.1,2020-07-23 09:20:00+00:00,3,4.2833,1.4277666666666666
0.1,2020-07-23 09:25:00+00:00,3,7.4705,2.4901666666666666
0.1,2020-07-23 09:30:00+00:00,3,7.2476,2.4158666666666666
0.1,2020-07-23 09:35:00+00:00,3,8.4604,2.820133333333333
0.1,2020-07-23 09:40:00+00:00,3,4.9122,1.6374000000000002
0.1,2020-07-23 09:45:00+00:00,3,3.4115,1.1371666666666667
0.1,2020-07-23 09:50:00+00:00,3,8.4323,2.8107666666666664
0.1,2020-07-23 09:55:00+00:00,3,7.9497,2.6499
0.1,2020-07-23 10:00:00+00:00,3,8.3302,2.776733333333333
0.1,2020-07-23 10:05:00+00:00,3,6.1114,2.0371333333333332
0.1,2020-07-23 10:10:00+00:00,3,7.1824,2.3941333333333334
0.1,2020-07-23 10:15:00+00:00,3,6.7114,2.2371333333333334
0.1,2020-07-23 10:20:00+00:00,3,7.4407,2.480233333333333
0.1,2020-07-23 10:25:00+00:00,3,7.0035,2.3345
0.1,2020-07-23 10:30:00+00:00,3,9.3141,3.1047
0.1,2020-07-23 10:35:00+00:00,3,4.5728,1.5242666666666667
0.1,2020-07-23 10:40:00+00:00,3,3.2637,1.0879
0.1,2020-07-23 10:45:00+00:00,3,3.1337,1.0445666666666666
0.1,2020-07-23 10:50:00+00:00,3,5.1551,1.7183666666666666
0.1,2020-07-23 10:55:00+00:00,2,3.6275,1.81375
0.1,2020-07-23 11:00:00+00:00,2,3.1667,1.58335
0.1,2020-07-23 11:05:00+00:00,3,3.2205,1.0735
0.1,2020-07-23 11:10:00+00:00,2,3.1345,1.56725
0.1,2020-07-23 11:15:00+00:00,2,5.1985,2.59925
0.1,2020-07-23 11:20:00+00:00,3,3.6766,1.2255333333333334
0.1,2020-07-23 11:25:00+00:00,3,3.2144,1.0714666666666666
0.1,2020-07-23 11:30:00+00:00,2,3.3332,1.6666
0.1,2020-07-23 11:35:00+00:00,2,6.9351,3.46755
0.1,2020-07-23 11:40:00+00:00,3,3.8083,1.2694333333333334
0.1,2020-07-23 11:45:00+00:00,3,3.384,1.128
0.1,2020-07-23 11:50:00+00:00,3,4.1742,1.3914
0.1,2020-07-23 11:55:00+00:00,3,4.3471,1.4490333333333334
0.1,2020-07-23 12:00:00+00:00,3,3.4197,1.1399000000000001
0.1,2020-07-23 12:05:00+00:00,3,4.9908,1.6636
0.1,2020-07-23 12:10:00+00:00,3,5.1084,1.7027999999999999
0.1,2020-07-23 12:15:00+00:00,3,6.0015,2.0005
0.1,2020-07-23 12:20:00+00:00,3,5.0426,1.6808666666666667
0.1,2020-07-23 12:25:00+00:00,3,5.936,1.9786666666666666
0.1,2020-07-23 12:30:00+00:00,3,6.4625,2.154166666666667
0.1,2020-07-23 12:35:00+00:00,2,3.6501,1.82505
0.1,2020-07-23 12:40:00+00:00,2,4.3334,2.1667
0.1,2020-07-23 12:45:00+00:00,2,3.7634,1.8817
0.1,2020-07-23 12:50:00+00:00,2,3.8766,1.9383
0.1,2020-07-23 12:55:00+00:00,2,3.2816,1.6408
0.1,2020-07-23 13:00:00+00:00,2,3.1752,1.5876
0.1,2020-07-23 13:05:00+00:00,2,7.1764,3.5882
0.1,2020-07-23 13:10:00+00:00,2,4.6497,2.32485
0.1,2020-07-23 13:15:00+00:00,2,3.2919,1.64595
0.1,2020-07-23 13:20:00+00:00,2,6.0626,3.0313
0.1,2020-07-23 13:25:00+00:00,2,3.9052,1.9526
0.1,2020-07-23 13:30:00+00:00,2,7.6194,3.8097
0.1,2020-07-23 13:35:00+00:00,2,7.8798,3.9399
0.1,2020-07-23 13:40:00+00:00,2,7.6677,3.83385
0.1,2020-07-23 13:45:00+00:00,2,8.2526,4.1263
0.1,2020-07-23 13:50:00+00:00,2,6.5272,3.2636
0.1,2020-07-23 13:55:00+00:00,2,8.182,4.091
0.1,2020-07-23 14:00:00+00:00,2,7.668,3.834
0.1,2020-07-23 14:05:00+00:00,2,5.4667,2.73335
0.1,2020-07-23 14:10:00+00:00,2,7.3875,3.69375
0.1,2020-07-23 14:15:00+00:00,2,4.5133,2.25665
0.1,2020-07-23 14:20:00+00:00,2,4.1087,2.05435
0.1,2020-07-23 14:25:00+00:00,2,4.3137,2.15685
0.1,2020-07-23 14:30:00+00:00,2,3.9412,1.9706
0.1,2020-07-23 14:35:00+00:00,2,4.149,2.0745
0.1,2020-07-23 14:40:00+00:00,2,5.3052,2.6526
0.1,2020-07-23 14:45:00+00:00,2,3.4502,1.7251
0.1,2020-07-23 14:50:00+00:00,2,3.2819,1.64095
0.1,2020-07-23 14:55:00+00:00,2,3.2045,1.60225
0.1,2020-07-23 15:00:00+00:00,2,5.3692,2.6846
0.1,2020-07-23 15:05:00+00:00,2,6.4041,3.20205
0.1,2020-07-23 15:10:00+00:00,2,6.8115,3.40575
0.1,2020-07-23 15:15:00+00:00,2,7.9126,3.9563
0.1,2020-07-23 15:20:00+00:00,2,6.3263,3.16315
0.1,2020-07-23 15:25:00+00:00,2,7.5579,3.77895
0.1,2020-07-23 15:30:00+00:00,2,4.1183,2.05915
0.1,2020-07-23 15:35:00+00:00,2,5.7901,2.89505
0.1,2020-07-23 15:40:00+00:00,2,6.1369,3.06845
0.1,2020-07-23 15:45:00+00:00,2,3.8448,1.9224
0.1,2020-07-23 15:50:00+00:00,2,3.3127,1.65635
